id,formula,activity,Km,Vmax,X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,Cmin,Cmax,lgCconst,Cconst,lgCcat,Ccat,lgvolume,Mcoat,Sufrace,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,TPSA,XLogP,MaxEStateIndex.1,MaxEStateIndex.2,MinPartialCharge.1,MaxPartialCharge.1
741,Rh,1,0.2640,0.0001256,2.28,1.35,0.6,4,40,3,0,-1.903089987,-0.22184875,0.0125,0.6,1.698970004,50,-1.207608311,0.062,,,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328
742,Rh,1,4.5100,0.0006809,2.28,1.35,0.6,4,40,3,0,-1,0.698970004,0.1,5,1.698970004,50,-1.207608311,0.062,,,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431
743,Fe3O4,1,0.4850,5.63E-05,2.75,1.32,,4.4,25,3,7,-1,0.146128036,0.1,1.4,3,1000,-2.522878745,0.003,6.528273777,182.22,0.2,182.222,0,0,0,3.722155383,4.069511909,1.263117284,-1.286358025,0,0,0,-0.480379935,0,0,226,52,40.5,74.6,0.1,5.99273862,6,-0.39829863,0.037337328
744,Fe3O4,1,1175.3000,0.0002396,2.75,1.32,,4.4,25,3,7,2.301029996,3.079181246,200,1200,-0.301029996,0.5,-2.522878745,0.003,6.528273777,182.22,0.2,182.222,0,0,0,3.722155383,4.069511909,1.263117284,-1.286358025,0,0,0,-0.480379935,0,0,0,40.5,52,74.6,0.1,6,5.99273862,-0.254557431,-0.254557431
745,Fe3O4-Pt0.15,1,0.1470,7.11E-05,,,1.2,4.4,25,3,,-1,0.146128036,0.1,1.4,3,1000,-2.522878745,0.003,6.528273777,182.22,0.2,182.222,0,0,0,3.722155383,4.069511909,1.263117284,-1.286358025,0,0,0,-0.480379935,0,0,226,52,40.5,74.6,0.1,5.99273862,6,-0.39829863,0.037337328
746,Fe3O4-Pt0.15,1,702.6000,0.0007136,,,1.2,4.4,25,3,,2.301029996,3.079181246,200,1200,-0.301029996,0.5,-2.522878745,0.003,6.528273777,182.22,0.2,182.222,0,0,0,3.722155383,4.069511909,1.263117284,-1.286358025,0,0,0,-0.480379935,0,0,0,40.5,52,74.6,0.1,6,5.99273862,-0.254557431,-0.254557431
748,SiAu,1,0.0411,0.0001266,2.22,1.225,,4,35,3,,-3,-0.096910013,0.001,0.8,1.698970004,50,-1,0.1,9.13893394,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0,0,0,0,0,0,-1,4.483030858,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
749,SiAu,1,15.8100,0.000173,2.22,1.225,,4,35,3,,0.698970004,2,5,100,-0.096910013,0.8,-1,0.1,9.13893394,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0,0,0,0,0,0,-1,4.483030858,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
754,Fe3O4,1,0.1730,0.000333,2.75,1.32,,4,25,3,7,-3,-0.096910013,0.001,0.8,3,1000,-1.698970004,0.02,4.193820026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
755,Fe3O4,1,185.0000,0.486,2.75,1.32,,4,25,3,7,0.698970004,3,5,1000,-0.096910013,0.8,-1.698970004,0.02,4.193820026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
756,Si-Fe3O4,1,0.1930,0.000172,,,,4,25,3,7,-3,-0.096910013,0.001,0.8,3,1000,-2,0.01,4.294091292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
757,Si-Fe3O4,1,273.0000,0.282,,,,4,25,3,7,0.698970004,3,5,1000,-0.096910013,0.8,-2,0.01,4.294091292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
762,Fe3O4,1,101.4000,0.043,2.75,1.32,,4.5,,3,7,-2.301029996,-0.096910013,0.005,0.8,2.954242509,900,-2.698970004,0.002,8.43874007,62.07,0.2,62.068,0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0,0,0,-0.393990542,0,0,226,52,40.5,40.46,-1.4,5.99273862,6,-0.39829863,0.037337328
763,Fe3O4,1,676.0000,0.83,2.75,1.32,,4.5,,3,7,-2.301029996,-0.096910013,0.005,0.8,2.954242509,900,-2.698970004,0.002,8.607695159,89.09,1,151.162,6.9237372,13.21376393,1.168981481,8.35,0,0.125,-0.962962963,0,4.835648148,0,-0.480094234,0,0,226,52,40.5,103.78,0.4,5.99273862,6,-0.39829863,0.037337328
764,Fe3O4,1,589.0000,0.361,2.75,1.32,,4.5,,3,7,-2.301029996,-0.096910013,0.005,0.8,2.954242509,900,-2.698970004,0.002,8.43874007,155.15,1,217.225,0,19.541084,-0.25,7.917399469,4.23E-07,0.125,-1.00037037,6.196843572,5.996388889,18.31159319,-0.480076978,5.693927995,18.21809164,226,52,40.5,132.46,133,5.99273862,6,-0.39829863,0.037337328
770,FeS2,1,4.8800,0.000699,2.33,0.928,-0.012,4,25,3,7,-0.22184875,0.204119983,0.6,1.6,0.698970004,5,-1.602059991,0.025,5.53529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
771,FeS2,1,0.2270,0.000392,2.33,0.928,-0.012,4,25,3,7,-1.22184875,-0.744727495,0.06,0.18,1.176091259,15,-1.602059991,0.025,5.53529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
772,(FeS2)0.3-SiO2,1,0.9480,0.00031,,,-0.012,4,25,3,0,-0.698970004,0.146128036,0.2,1.4,0.698970004,5,-1.602059991,0.025,9.237543738,62.07,0.2,62.068,0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0,0,0,-0.393990542,0,0,226,52,40.5,40.46,-1.4,5.99273862,6,-0.39829863,0.037337328
773,(FeS2)0.3-SiO2,1,0.0126,0.000181,,,-0.012,4,25,3,0,-2,-0.920818754,0.01,0.12,1.176091259,15,-1.602059991,0.025,9.237543738,62.07,0.2,62.068,0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0,0,0,-0.393990542,0,0,0,40.5,52,40.46,-1.4,6,5.99273862,-0.254557431,-0.254557431
774,NiS,1,0.2410,5.09E-05,2.245,1.525,-0.13,4,25,3,7,-1,-0.096910013,0.1,0.8,-0.397940009,0.4,-1.602059991,0.025,7.515449935,192.12,0.2,258.069,0,5.969305288,0,11.45982806,-2.40E-07,0,-2.974537037,0,-2.974537037,24.78025382,-0.550041816,0,0,226,52,40.5,140.62,141,5.99273862,6,-0.39829863,0.037337328
775,NiS,1,0.3470,5.34E-05,2.245,1.525,-0.13,4,25,3,7,-0.22184875,1.301029996,0.6,20,-0.602059991,0.25,-1.602059991,0.025,7.515449935,192.12,0.2,258.069,0,5.969305288,0,11.45982806,-2.40E-07,0,-2.974537037,0,-2.974537037,24.78025382,-0.550041816,0,0,0,40.5,52,140.62,141,6,5.99273862,-0.254557431,-0.254557431
776,FeS2-C,1,0.1600,6.23E-05,,,-0.012,4,45,2,1,-3,-0.346787486,0.001,0.45,-0.698970004,0.2,-3.522878745,0.0003,5.042378598,166.13,0.2,166.132,24.26546827,11.12690298,0,3.04193048,3.006149834,0.083333333,-1.063019652,0,0.166666667,0,-0.477639246,0,35.39237126,226,52,40.5,74.6,2,5.99273862,6,-0.39829863,0.037337328
777,FeS2-C,1,0.4600,0.0001193,,,-0.012,4,45,2,1,-3,-0.096910013,0.001,0.8,-0.698970004,0.2,-3.522878745,0.0003,5.042378598,166.13,0.2,166.132,24.26546827,11.12690298,0,3.04193048,3.006149834,0.083333333,-1.063019652,0,0.166666667,0,-0.477639246,0,35.39237126,0,40.5,52,74.6,2,6,5.99273862,-0.254557431,-0.254557431
778,Cu5ZnFe5S6,1,2.2000,0.39,2.164,1.256,-0.03,4.2,32,3,4,-1,0.079181246,0.1,1.2,1.176091259,15,0.301029996,2,3.237543738,267.49,0.2,549.969,70.75297264,0,5.399846115,39.05486652,0,0.331506779,-0.664233856,0,5.473640837,6.420821623,-0.48123039,19.38639965,24.30408043,226,52,40.5,63.32,63.3,5.99273862,6,-0.39829863,0.037337328
779,Cu5ZnFe5S6,1,0.0700,0.0056,2.164,1.256,-0.03,4.2,32,3,4,-2,-0.301029996,0.01,0.5,1.176091259,15,0.301029996,2,3.237543738,267.49,0.2,549.969,70.75297264,0,5.399846115,39.05486652,0,0.331506779,-0.664233856,0,5.473640837,6.420821623,-0.48123039,19.38639965,24.30408043,0,40.5,52,63.32,63.3,6,5.99273862,-0.254557431,-0.254557431
780,Au,1,0.0450,6.96E-06,2.54,1.51,1.69,4,40,3,,-0.698970004,-0.15490196,0.2,0.7,-1,0.1,-0.301029996,0.5,0.903089987,50000,1,173.393,0,0,0,2.419322814,3.257586161,0.946759259,-1.058641975,0,0,0,-0.479509126,0,0,226,52,40.5,37.3,1.3,5.99273862,6,-0.39829863,0.037337328
781,Au,1,0.1640,8.99E-06,2.54,1.51,1.69,4,40,3,,-1.698970004,-0.698970004,0.02,0.2,-1.698970004,0.02,-0.301029996,0.5,0.903089987,50000,1,173.393,0,0,0,2.419322814,3.257586161,0.946759259,-1.058641975,0,0,0,-0.479509126,0,0,0,40.5,52,37.3,1.3,6,5.99273862,-0.254557431,-0.254557431
782,Fe3O4,1,0.0250,9.41E-05,2.75,1.32,,4,25,3,7,-2,-1.045757491,0.01,0.09,-0.698970004,0.2,-0.522878745,0.3,6,360.31,0.2,618.381,0,5.969305288,0,76.47869497,-1.38E-08,0,-2.974537037,0,-2.974537037,24.78025382,-2,0,0,226,52,40.5,394.18,6.5,5.99273862,6,-0.39829863,0.037337328
783,Fe3O4,1,0.8110,5.14E-05,2.75,1.32,,4,25,3,7,-0.698970004,0.954242509,0.2,9,-0.698970004,0.2,-0.522878745,0.3,6,360.31,0.2,618.381,0,5.969305288,0,76.47869497,-1.38E-08,0,-2.974537037,0,-2.974537037,24.78025382,-2,0,0,0,40.5,52,394.18,6.5,6,5.99273862,-0.254557431,-0.254557431
784,WS2,1,1.8300,4.31E-05,2.507,1.4,-0.04,4,40,2,,-0.698970004,0.301029996,0.2,2,-0.920818754,0.12,-2.494850022,0.0032,5.352182518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
785,WS2,1,0.2400,4.52E-05,2.507,1.4,-0.04,4,40,2,,-1,0,0.1,1,0,1,-2.494850022,0.0032,5.352182518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
786,WS2,1,0.4670,6.45E-05,2.507,1.4,-0.04,4,40,2,,-0.698970004,0.301029996,0.2,2,-0.920818754,0.12,-2.494850022,0.0032,5.602059991,651.94,1,616.499,57.74916817,22.77571198,15.88629314,12.41439833,4.23E-06,0,-0.898259858,12.15204021,12.61806435,23.98785231,-0.657364533,61.62800807,94.6048978,226,52,40.5,128.58,102,5.99273862,6,-0.39829863,0.037337328
787,WS2,1,0.9260,2.57E-05,2.507,1.4,-0.04,4,40,2,,-1,0,0.1,1,0,1,-2.494850022,0.0032,5.602059991,651.94,1,616.499,57.74916817,22.77571198,15.88629314,12.41439833,4.23E-06,0,-0.898259858,12.15204021,12.61806435,23.98785231,-0.657364533,61.62800807,94.6048978,0,40.5,52,128.58,102,6,5.99273862,-0.254557431,-0.254557431
788,MoS2,1,0.4100,0.000474,2.44,1.397,-0.024,4,20,2,6,-1.301029996,-0.301029996,0.05,0.5,1.812913357,65,-1.698970004,0.02,5.602059991,,1,67.091,12.13273414,0,0,0.930799196,3.125,1.875,1.875,0,0,12.39368714,-0.367636713,0,24.52642128,226,52,40.5,15.79,0.7,5.99273862,6,-0.39829863,0.037337328
789,MoS2,1,12.8000,0.000151,2.44,1.397,-0.024,4,20,2,6,-1,1.301029996,0.1,20,-1,0.1,-1.698970004,0.02,5.602059991,,1,67.091,12.13273414,0,0,0.930799196,3.125,1.875,1.875,0,0,12.39368714,-0.367636713,0,24.52642128,0,40.5,52,15.79,0.7,6,5.99273862,-0.254557431,-0.254557431
790,Fe3O4,1,0.0603,2.08E-05,2.75,1.32,,3.8,,3,7,-2,-1,0.01,0.1,-0.602059991,0.25,-0.570651527,0.26875,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
791,Fe3O4,1,3.9270,0.0001908,2.75,1.32,,3.8,,3,7,0,0.77815125,1,6,-0.301029996,0.5,-0.570651527,0.26875,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
792,Fe3O4,1,0.4390,1.74E-05,2.75,1.32,,3.8,,3,7,-2,-1,0.01,0.1,-0.602059991,0.25,-0.570651527,0.26875,6,360.31,1,258.069,0,5.969305288,0,11.45982806,-2.40E-07,0,-2.974537037,0,-2.974537037,24.78025382,-0.550041816,0,0,226,52,40.5,140.62,141,5.99273862,6,-0.39829863,0.037337328
793,Fe3O4,1,0.9190,1.08E-05,2.75,1.32,,3.8,,3,7,0,0.77815125,1,6,-0.301029996,0.5,-0.570651527,0.26875,6,360.31,1,258.069,0,5.969305288,0,11.45982806,-2.40E-07,0,-2.974537037,0,-2.974537037,24.78025382,-0.550041816,0,0,0,40.5,52,140.62,141,6,5.99273862,-0.254557431,-0.254557431
794,Ag,1,108.0000,2.84E-06,1.93,1.29,0.8,5,25,1,7,-1.301029996,-0.301029996,0.05,0.5,-1,0.1,-1,0.1,9.273001272,,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61E-07,0.125,-0.125,11.09986462,0,12.96557803,-0.393990542,12.96557803,12.77889057,226,52,40.5,60.77,60.8,5.99273862,6,-0.39829863,0.037337328
795,Fe3O4,1,117.0000,3.63E-06,2.75,1.32,,5,25,3,7,-1.301029996,-0.301029996,0.05,0.5,-1,0.1,-1,0.1,5.334453751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
796,Ag@Fe3O4,1,75.2000,2.28E-05,,,,5,25,1,7,-2,-0.522878745,0.01,0.3,-0.522878745,0.3,-1,0.1,9.681241237,,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61E-07,0.125,-0.125,11.09986462,0,12.96557803,-0.393990542,12.96557803,12.77889057,0,40.5,52,60.77,60.8,6,5.99273862,-0.254557431,-0.254557431
797,Ag@Fe3O4,1,3.4600,2.28E-05,,,,5,25,1,7,-1.301029996,-0.301029996,0.05,0.5,-1,0.1,-1,0.1,9.681241237,,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61E-07,0.125,-0.125,11.09986462,0,12.96557803,-0.393990542,12.96557803,12.77889057,226,52,40.5,60.77,60.8,5.99273862,6,-0.39829863,0.037337328
799,WS2,1,15.1580,0.0006523,2.507,1.4,-0.04,4,20,2,,0.301029996,0.84509804,2,7,1,10,-1.468521083,0.034,5.413634997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
800,WS2,1,0.8050,0.00022,2.507,1.4,-0.04,4,20,2,,0.477121255,0.740362689,3,5.5,2.176091259,150,-1.468521083,0.034,5.413634997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
801,MoO3,1,0.0930,3.04E-05,3.12,1.128,0.038,4,40,2,3,-2,1,0.01,10,0.698970004,5,-1.27572413,0.053,5.380211242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
802,MoO3,1,109.5000,5.28E-05,3.12,1.128,0.038,4,40,2,3,-1,1.079181246,0.1,12,-0.096910013,0.8,-1.27572413,0.053,5.380211242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
803,Pt,1,0.3010,4.25E-05,2.28,1.35,1.2,4,40,3,,-2,1,0.01,10,0.698970004,5,-1.27572413,0.053,0.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
804,Pt,1,6.1000,3.61E-05,2.28,1.35,1.2,4,40,3,,-1,1.079181246,0.1,12,-0.096910013,0.8,-1.27572413,0.053,0.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
805,Pt0.5-MoO3,1,0.2960,4.26E-05,,,0.619,4,40,2,,-2,1,0.01,10,0.698970004,5,-1.568636236,0.027,5.602059991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
806,Pt0.5-MoO3,1,5.9000,3.63E-05,,,0.619,4,40,2,,-1,1.079181246,0.1,12,-0.096910013,0.8,-1.568636236,0.027,5.602059991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
807,Pt0.5-MoO3,1,0.1060,4.29E-05,,,0.619,4,40,2,,-2,1,0.01,10,0.698970004,5,-1.568636236,0.027,5.602059991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
808,Pt0.5-MoO3,1,3.2000,3.79E-05,,,0.619,4,40,2,,-1,1.079181246,0.1,12,-0.096910013,0.8,-1.568636236,0.027,5.602059991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
809,MoS2,1,0.8246,1.16E-05,2.44,1.397,-0.024,4,45,2,6,-1,0.204119983,0.1,1.6,1,10,-1.096910013,0.08,5.954242509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
810,MoS2,1,2.0828,1.35E-05,2.44,1.397,-0.024,4,45,2,6,-0.096910013,1.10720997,0.8,12.8,-0.096910013,0.8,-1.096910013,0.08,5.954242509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
811,N0.1-MoS2,1,0.7916,1.80E-05,,,-0.024,4,45,2,6,-1,0.204119983,0.1,1.6,1,10,-1.096910013,0.08,5.954242509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
812,N0.1-MoS2,1,0.4459,4.35E-05,,,-0.024,4,45,2,6,-0.096910013,1.10720997,0.8,12.8,-0.096910013,0.8,-1.096910013,0.08,5.954242509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
813,(PtFe)0.5@Fe3O4,1,0.2130,5.48E-05,,,,4.5,,1,,-2,-0.045757491,0.01,0.9,2.292256071,196,-1,0.1,4.304490528,1000,1,605.81,12.84164325,31.96645311,8.304879772,24.8009289,7.32E-07,0.598052721,-2.782531652,0,0,13.34455882,-0.477260862,20.13750113,12.65495579,226,52,40.5,189.31,63.3,5.99273862,6,-0.39829863,0.037337328
814,(PtFe)0.5@Fe3O4,1,53.5500,0.0001078,,,,4.5,,1,,0,2.77815125,1,600,0,1,-1,0.1,4.304490528,1000,1,605.81,12.84164325,31.96645311,8.304879772,24.8009289,7.32E-07,0.598052721,-2.782531652,0,0,13.34455882,-0.477260862,20.13750113,12.65495579,0,40.5,52,189.31,63.3,6,5.99273862,-0.254557431,-0.254557431
815,PtFe,1,0.2370,6.02E-05,2.055,1.375,0.375,4.5,,1,,-2,-0.045757491,0.01,0.9,2.292256071,196,-1.494850022,0.032,2.748188027,1000,1,605.81,12.84164325,31.96645311,8.304879772,24.8009289,7.32E-07,0.598052721,-2.782531652,0,0,13.34455882,-0.477260862,20.13750113,12.65495579,226,52,40.5,189.31,63.3,5.99273862,6,-0.39829863,0.037337328
816,PtFe,1,217.6000,8.18E-05,2.055,1.375,0.375,4.5,,1,,0,2.77815125,1,600,0,1,-1.494850022,0.032,2.748188027,1000,1,605.81,12.84164325,31.96645311,8.304879772,24.8009289,7.32E-07,0.598052721,-2.782531652,0,0,13.34455882,-0.477260862,20.13750113,12.65495579,0,40.5,52,189.31,63.3,6,5.99273862,-0.254557431,-0.254557431
817,Fe3O4,1,0.2690,4.48E-05,2.75,1.32,,4.5,,3,7,-2,-0.045757491,0.01,0.9,2.292256071,196,-1.167491087,0.068,3.237543738,1000,1,635.792,32.10410811,31.96645311,4.514824984,25.10577508,7.64E-07,0.331506779,-2.782531652,0,0,19.76538045,-0.48123039,32.97914437,12.15204021,226,52,40.5,226.61,101.6452522,5.99273862,6,-0.39829863,0.037337328
818,Fe3O4,1,120.0000,4.60E-05,2.75,1.32,,4.5,,3,7,0,2.77815125,1,600,0,1,-1.167491087,0.068,3.237543738,1000,1,635.792,32.10410811,31.96645311,4.514824984,25.10577508,7.64E-07,0.331506779,-2.782531652,0,0,19.76538045,-0.48123039,32.97914437,12.15204021,0,40.5,52,226.61,101.6452522,6,5.99273862,-0.254557431,-0.254557431
819,Co3O4,1,0.4900,0.00016,2.771,1.299,,5,40,3,7,-1,0,0.1,1,0.698970004,5,-1.698970004,0.02,2.096910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
820,Co3O4,1,1.9000,0.000127,2.771,1.299,,5,40,3,7,0,1.204119983,1,16,-0.301029996,0.5,-1.698970004,0.02,2.096910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
821,Pd,1,0.1200,2.10E-06,2.2,0.73,0.83,4,25,3,,-1.301029996,-0.301029996,0.05,0.5,0.698970004,5,-2.15490196,0.007,3.765817515,55000,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17E-07,0.208333333,-1.417962963,11.09986462,0,12.96557803,-0.5050473,12.96557803,24.29722032,226,52,40.5,127.53,59.55762563,5.99273862,6,-0.39829863,0.037337328
822,Pd,1,1.0000,1.80E-06,2.2,0.73,0.83,4,25,3,,-1,0.77815125,0.1,6,-0.301029996,0.5,-2.15490196,0.007,3.765817515,55000,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17E-07,0.208333333,-1.417962963,11.09986462,0,12.96557803,-0.5050473,12.96557803,24.29722032,0,40.5,52,127.53,59.55762607,6,5.99273862,-0.254557431,-0.254557431
823,Pd@Pt,1,0.4300,5.10E-05,,,1.2,4,25,3,,-1.301029996,-0.301029996,0.05,0.5,0.698970004,5,-2.15490196,0.007,4.027268042,55000,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17E-07,0.208333333,-1.417962963,11.09986462,0,12.96557803,-0.5050473,12.96557803,24.29722032,226,52,40.5,127.53,59.55762651,5.99273862,6,-0.39829863,0.037337328
824,Pd@Pt,1,14.0000,9.00E-05,,,1.2,4,25,3,,-1,0.77815125,0.1,6,-0.301029996,0.5,-2.15490196,0.007,4.027268042,55000,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17E-07,0.208333333,-1.417962963,11.09986462,0,12.96557803,-0.5050473,12.96557803,24.29722032,0,40.5,52,127.53,59.55762695,6,5.99273862,-0.254557431,-0.254557431
825,Pt,1,0.8100,0.00012,2.28,1.35,1.2,4,25,3,,-1.301029996,-0.301029996,0.05,0.5,0.698970004,5,-2.15490196,0.007,4.027268042,55000,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17E-07,0.208333333,-1.417962963,11.09986462,0,12.96557803,-0.5050473,12.96557803,24.29722032,226,52,40.5,127.53,59.55762739,5.99273862,6,-0.39829863,0.037337328
826,Pt,1,6.9000,9.90E-05,2.28,1.35,1.2,4,25,3,,-1,0.77815125,0.1,6,-0.301029996,0.5,-2.15490196,0.007,4.027268042,55000,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17E-07,0.208333333,-1.417962963,11.09986462,0,12.96557803,-0.5050473,12.96557803,24.29722032,0,40.5,52,127.53,59.55762783,6,5.99273862,-0.254557431,-0.254557431
827,NiCo2S4,1,0.5300,4.10E-05,2.284,1.379,0.077,4,30,3,7,-1,-0.522878745,0.1,0.3,-0.522878745,0.3,0,1,10.19382003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
828,NiCo2S4,1,0.6640,1.50E-05,2.284,1.379,0.077,4,30,3,7,-0.522878745,0.397940009,0.3,2.5,0.204119983,1.6,0,1,10.19382003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
829,PtRu,1,0.7600,0.0075,2.24,1.325,0.825,4,,3,,-1,-0.22184875,0.1,0.6,1.903089987,80,-1.698970004,0.02,1.806179974,10000,1,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328
830,PtRu,1,36.0000,0.00374,2.24,1.325,0.825,4,,3,,0.698970004,1.903089987,5,80,-0.22184875,0.6,-1.698970004,0.02,1.806179974,10000,1,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431
831,CoNiS3,1,0.8210,0.006821,2.306,1.424,-0.108,4,35,3,7,-2,-1.045757491,0.01,0.09,1,10,-0.522878745,0.3,4.431363764,360.31,1,360.312,0,0,0,257.9879062,-5.33E-09,0,-1.416666667,0,0,0,-2,0,0,226,52,40.5,253.56,141,5.99273862,6,-0.39829863,0.037337328
832,CoNiS3,1,1.2470,0.000692,2.306,1.424,-0.108,4,35,3,7,0.477121255,0.954242509,3,9,0,1,-0.522878745,0.3,4.431363764,360.31,1,360.312,0,0,0,257.9879062,-5.33E-09,0,-1.416666667,0,0,0,-2,0,0,0,40.5,52,253.56,141,6,5.99273862,-0.254557431,-0.254557431
833,NiO,1,0.0114,0.000482,2.675,1.305,-0.13,3.8,45,3,7,-2.698970004,-1.22184875,0.002,0.06,1.397940009,25,-1.397940009,0.04,4.823213313,790.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
